No.,Ticker,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,Cash/sh,EPS past 5Y,Sales past 5Y,Insider Trans,Inst Own,Inst Trans,Short Ratio,ROE,Quick R,Debt/Eq,Profit M,SMA50,52W High,52W Low,All-Time High,All-Time Low,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years
1145,LSAK,Technology,Software - Infrastructure,South Africa,212090000.0,-999,49.9,-999,0.39,1.23,0.88,-999,0.2239,0.0163,0.2472,0.0113,4.22,-0.1062,1.33,0.66,-0.0531,-0.0562,-0.3047,0.0967,-0.947,0.2592,3.4,1064171.0,True,False
1158,RCEL,Healthcare,Medical Devices,USA,376080000.0,-999,-999,-999,8.28,6.14,2.42,-0.7909,-999,0.0319,0.3262,-0.1224,3.71,-0.4461,5.87,0.04,-0.7416,0.2054,-0.3024,0.8784,-0.7265,3.0373,15.14,64466.0,False,False
1172,FARO,Technology,Scientific & Technical Instruments,USA,405530000.0,-999,39.04,-999,1.11,1.57,4.22,-0.1092,-0.0307,0.0438,0.9734,-0.0239,4.48,-0.2163,1.93,0.34,-0.166,0.0772,-0.3002,1.0777,-0.7814,19.1887,21.4,514826.0,True,True
1177,CGAU,Basic Materials,Gold,Canada,1170000000.0,-999,11.03,-999,1.22,0.68,2.29,-999,0.001,0.0,0.8768,-999,0.87,-0.0994,2.56,0.0,-0.1908,-0.056,-0.2996,0.1973,-0.7684,-999,5.4,0.0,False,True
1182,PPIH,Industrials,Building Products & Equipment,USA,64960000.0,13.0,-999,-999,0.44,1.12,0.92,-999,0.1087,0.0091,0.312,0.0118,0.24,0.0907,1.37,0.65,0.0345,0.085,-0.2985,0.3063,-0.7449,5.7167,8.06,33020.0,False,True
1183,MMLP,Energy,Oil & Gas Midstream,USA,91440000.0,-999,29.37,-999,0.11,-999,0.0,-999,0.0228,0.0754,0.3521,0.0113,2.55,-999,0.87,-999,-0.0062,-0.0496,-0.2985,0.2051,-0.9519,1.5967,2.35,1023896.0,True,True
1187,MVO,Energy,Oil & Gas E&P,USA,129140000.0,6.36,-999,0.91,5.95,21.6,0.12,0.253,0.244,0.0,0.133,-999,0.94,3.138,-999,0.0,0.935,-0.0621,-0.2972,0.3401,-0.7598,5.3807,11.23,0.0,False,True
1188,SIGA,Healthcare,Drug Manufacturers - Specialty & Generic,USA,363270000.0,-999,4.37,-999,10.44,2.93,1.0,-999,0.6568,0.0,0.4954,0.0865,13.44,-0.0336,2.64,0.01,-0.1437,-0.0598,-0.297,0.2123,-0.7951,28.4311,5.11,0.0,False,True
1191,NL,Industrials,Security & Protection Services,USA,259780000.0,-999,-999,-999,1.64,0.71,3.05,-0.2188,0.0963,0.0,0.1068,0.0485,3.43,-0.0439,5.72,0.0,-0.1009,0.016,-0.2963,0.1928,-0.7774,2.7912,5.32,0.0,False,True
1197,CMLS,Communication Services,Broadcasting,USA,91000000.0,-999,-999,-999,0.1,0.21,4.45,-999,-0.0318,0.0,0.4084,-0.1941,2.28,-0.0501,2.15,2.67,-0.0227,-0.0301,-0.2954,0.9027,-0.8119,0.9027,4.89,0.0,False,True
1198,YTRA,Consumer Cyclical,Travel Services,India,120090000.0,-999,26.01,-999,2.38,1.74,0.99,0.4988,-0.0041,0.0,0.4629,0.0182,0.56,-0.1543,1.96,0.34,-0.1213,0.1789,-0.2954,0.3429,-0.8537,2.4642,1.88,0.0,False,False
1201,ASPN,Industrials,Building Products & Equipment,USA,931870000.0,-999,-999,-999,4.35,2.09,1.24,-0.2042,0.1877,0.045,0.8839,0.0058,5.76,-0.1854,2.71,0.33,-0.2564,-0.0202,-0.2948,1.293,-0.815,6.6312,12.21,549036.0,True,False
1209,CPE,Energy,Oil & Gas E&P,USA,2090000000.0,3.94,4.91,0.66,0.86,0.55,0.05,0.284,0.5601,0.0,0.815,0.0207,6.63,0.1513,0.4,0.5,0.2063,-0.0279,-0.2924,0.0999,-0.8912,7.2842,31.48,0.0,False,True
1210,HOUS,Real Estate,Real Estate Services,USA,770120000.0,-999,91.13,-999,0.13,0.43,1.43,-999,0.0558,0.0081,1.0127,-0.0322,5.66,-0.2217,-999,1.79,-0.0776,0.0866,-0.2924,0.7042,-0.8739,2.3349,6.97,160125.0,True,True
1216,CLPT,Healthcare,Medical Devices,USA,191050000.0,-999,-999,-999,8.56,7.93,0.99,0.0608,0.3001,0.0,0.2506,0.0619,12.44,-0.6833,5.07,0.58,-0.9792,0.2381,-0.2913,0.916,-0.9612,4.8346,7.76,0.0,False,False
1226,HGBL,Financial,Capital Markets,USA,107740000.0,6.16,8.97,-999,1.82,1.9,0.42,-999,0.2276,0.0082,0.3623,-0.1037,0.28,0.3709,1.47,0.21,0.2971,0.0311,-0.2892,0.2889,-0.9928,-999,2.9,155565.0,True,True
1230,SPR,Industrials,Aerospace & Defense,USA,3180000000.0,-999,67.23,-999,0.57,-999,3.23,-999,-0.0112,0.0,0.7814,0.0381,2.66,-5.4353,0.69,-999,-0.1683,-0.02,-0.289,0.871,-0.7394,2.8389,27.41,0.0,False,True
1231,GRPN,Communication Services,Internet Content & Information,USA,368190000.0,-999,16.92,-999,0.7,-999,3.18,-999,-0.3045,0.0215,0.4956,-0.0871,3.84,-5.8421,0.48,-999,-0.2635,-0.0145,-0.2886,3.0,-0.9814,3.0,11.56,3069745.0,True,True
1242,CVGW,Consumer Defensive,Food Distribution,USA,494790000.0,-999,13.66,-999,0.51,2.27,0.12,-999,0.0272,0.0011,0.8038,-0.0115,4.9,-0.017,0.94,0.47,-0.0039,0.0471,-0.2851,0.2904,-0.742,3.6433,27.86,33776.0,False,True
1264,STXS,Healthcare,Medical Instruments & Supplies,USA,160140000.0,-999,-999,-999,5.43,8.56,0.28,0.042,0.0063,0.0154,0.4763,-0.0202,2.88,-0.6879,2.2,0.23,-0.7174,0.1477,-0.2787,0.4887,-0.9871,3.2128,1.98,305084.0,True,True
1279,ASAN,Technology,Software - Application,USA,4240000000.0,-999,-999,-999,6.71,12.75,2.38,-0.5876,0.6406,0.0525,0.2428,0.0614,4.05,-0.7967,1.82,0.85,-0.4586,-0.0331,-0.2752,0.4669,-0.8694,0.682,19.04,127731923.0,True,False
1282,TAC,Utilities,Utilities - Independent Power Producers,Canada,2340000000.0,4.73,20.31,0.38,0.88,2.83,3.09,-999,0.0907,0.0,0.5957,0.0116,6.89,0.3642,1.43,2.27,0.1583,-0.0658,-0.275,0.0443,-0.8007,1.9685,7.54,0.0,False,True
1306,HPP,Real Estate,REIT - Office,USA,1260000000.0,-999,-999,-999,1.26,0.46,0.67,-999,0.0916,0.0,1.2024,-0.0252,6.73,-0.0261,-999,1.55,-0.0715,0.1912,-0.2695,1.2077,-0.7699,1.2077,8.93,0.0,False,True
1316,DHC,Real Estate,REIT - Healthcare Facilities,USA,697310000.0,-999,-999,-999,0.5,0.29,1.16,-999,0.4398,0.0,0.7404,-0.0221,3.27,-0.0996,-999,1.15,-0.185,0.0533,-0.2677,3.5242,-0.8988,3.7541,2.9,0.0,False,True
1323,OBE,Energy,Oil & Gas E&P,Canada,511580000.0,1.03,13.2,0.11,1.02,0.43,0.01,-999,0.2603,0.0,0.1614,0.507,14.67,0.5489,0.52,0.14,1.0366,-0.0906,-0.2664,0.2139,-0.9812,48.7692,6.47,0.0,False,True
1334,IAC,Communication Services,Internet Content & Information,USA,4420000000.0,-999,-999,-999,0.97,0.77,16.71,-999,0.1126,0.0,0.8503,-0.0031,2.62,-0.0138,2.16,0.35,-0.017,0.0363,-0.2633,0.2433,-0.7127,424.9123,51.46,0.0,False,True
1336,EPSN,Energy,Oil & Gas E&P,USA,104370000.0,7.99,-999,-999,2.79,1.05,1.42,0.4109,0.3001,0.0272,0.6436,-0.0001,5.36,0.1402,7.33,0.01,0.3667,-0.0891,-0.2629,-0.0021,-0.7342,6.8239,4.71,143081.0,True,True
1339,ELUT,Healthcare,Medical Devices,USA,92100000.0,-999,-999,-999,2.19,-999,0.63,-0.217,0.0605,0.0,0.2819,-0.0009,1.27,-7.7514,0.73,-999,-0.8017,0.788,-0.2621,2.6091,-0.7819,2.6091,3.97,0.0,False,False
1355,SQ,Technology,Software - Infrastructure,USA,40950000000.0,-999,21.4,-999,1.97,2.29,11.15,-0.4134,0.5741,0.0062,0.5961,-0.0012,1.57,-0.0164,1.9,0.25,-0.0136,0.0101,-0.2588,0.7166,-0.7694,7.2732,66.69,23103297.0,True,True
1375,ASRV,Financial,Banks - Regional,USA,52650000.0,18.02,-999,-999,0.69,0.52,-999,0.1967,0.0181,0.0027,0.3462,-0.0242,1.3,0.0288,-999,1.14,0.0383,0.0316,-0.2549,0.2739,-0.7615,2.4111,3.07,25328.0,False,True
1376,STGW,Communication Services,Advertising Agencies,USA,829930000.0,-999,8.08,-999,0.32,2.41,0.82,-0.4578,0.3533,0.0017,0.7901,0.0093,4.86,-0.0324,0.83,5.55,-0.0039,0.207,-0.2546,0.7987,-0.7599,9.32,6.88,44054.0,False,True
1380,GENI,Communication Services,Internet Content & Information,United Kingdom,1320000000.0,-999,-999,-999,3.37,2.28,0.44,-999,0.453,0.0,0.5392,-0.0193,2.81,-0.3039,1.42,0.03,-0.4469,0.1195,-0.2533,0.7775,-0.7494,1.8682,6.31,0.0,False,False
1385,CNDT,Technology,Information Technology Services,USA,803970000.0,-999,-999,-999,0.21,1.3,2.09,-999,-0.0783,0.0,0.7618,-0.0302,1.65,-0.6028,1.91,2.01,-0.1718,0.1443,-0.2518,0.5417,-0.8418,1.4026,3.7,0.0,False,False
1391,CPG,Energy,Oil & Gas E&P,Canada,4020000000.0,-999,6.53,-999,1.56,0.8,0.05,-999,0.1879,0.0,0.3336,-999,5.19,0.0108,1.29,0.54,-0.2534,-0.0628,-0.2511,0.1546,-0.8703,11.7311,6.42,0.0,False,True
1400,PGRE,Real Estate,REIT - Office,USA,1100000000.0,-999,-999,-999,1.5,0.32,2.16,-999,-0.006,0.0022,0.675,-0.0365,5.45,-0.0259,-999,1.12,-0.1255,0.0221,-0.2493,0.2974,-0.7496,0.2974,5.06,326490.0,True,True
1433,BORR,Energy,Oil & Gas Drilling,Bermuda,1720000000.0,-999,10.1,-999,2.45,1.81,0.37,0.0183,0.3883,0.0,0.5877,-999,5.69,-0.0301,0.75,1.78,-0.0395,0.0368,-0.2435,0.2507,-0.8726,13.0484,6.77,0.0,False,False
1437,KRO,Basic Materials,Specialty Chemicals,USA,1050000000.0,-999,32.46,-999,0.65,1.25,1.36,-0.2162,0.0418,0.0,0.1619,0.0484,6.59,-0.0744,1.96,0.53,-0.0396,0.0137,-0.2431,0.4756,-0.7365,2.9695,9.09,25000.0,False,True
1452,ARC,Industrials,Specialty Business Services,USA,126300000.0,11.36,10.14,1.14,0.45,0.81,1.18,-999,-0.0745,0.0,0.4963,-0.0218,0.93,0.0725,1.46,0.6,0.04,-0.0051,-0.2403,0.1221,-0.9246,7.6471,2.94,0.0,False,True
1453,HAFC,Financial,Banks - Regional,USA,573760000.0,6.42,7.89,0.8,1.5,0.87,-999,0.1452,0.0483,0.0021,0.885,-0.0156,3.01,0.1405,-999,0.51,0.2331,0.049,-0.2402,0.4142,-0.8982,2.1467,18.88,14230.0,False,True
1454,IMMR,Technology,Software - Application,USA,223840000.0,6.11,10.17,0.41,6.85,1.32,4.73,-999,-0.1452,0.098,0.6386,-0.0225,3.58,0.2411,6.23,0.0,1.1524,0.0492,-0.24,0.1835,-0.9098,6.2694,7.03,0.0,False,True
1472,GAIA,Communication Services,Entertainment,USA,66730000.0,-999,-999,-999,0.84,0.71,0.49,0.3725,0.1862,0.0194,0.2599,0.0571,1.15,-0.0489,0.49,0.26,-0.0551,0.0681,-0.2368,0.3744,-0.9056,0.4146,2.9,453138.0,True,True
1478,LOVE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,366180000.0,18.55,11.55,0.62,0.53,1.97,2.44,-999,0.4542,0.0787,0.9618,-0.0563,9.5,0.1196,0.64,0.87,0.0298,0.0366,-0.2358,0.6671,-0.7525,4.9174,23.64,3795508.0,True,True
1482,NGD,Basic Materials,Gold,Canada,841940000.0,-999,7.67,-999,1.12,0.95,0.27,0.1251,0.011,0.0,0.4388,0.0085,0.48,-0.0566,1.0,0.46,-0.0717,-0.0998,-0.2351,0.5,-0.9131,2.153,1.23,0.0,False,True
1487,CPS,Consumer Cyclical,Auto Parts,USA,299620000.0,-999,-999,-999,0.11,-999,12.36,-999,-0.0783,0.0,0.7289,-0.1101,5.5,-3.5632,1.1,-999,-0.0842,-0.0237,-0.2339,0.7658,-0.8813,3.9418,17.42,0.0,False,True
1491,SMWB,Technology,Software - Application,Israel,466220000.0,-999,119.89,-999,2.19,39.19,1.01,0.1563,0.3925,0.0,0.1917,-0.005,1.52,-1.8676,0.7,5.39,-0.1927,0.1744,-0.2331,0.3319,-0.7608,0.3959,6.1,0.0,False,False
1493,ERF,Energy,Oil & Gas E&P,Canada,2870000000.0,4.55,6.69,0.11,1.61,2.38,0.22,0.3792,0.4535,0.0,0.6172,0.0283,2.79,0.6271,0.87,0.23,0.3776,-0.0901,-0.2328,0.0857,-0.7655,11.1217,13.94,0.0,False,True
1498,NCLH,Consumer Cyclical,Travel Services,USA,7440000000.0,-999,14.33,-999,0.92,16.95,1.6,-999,1.3117,0.0,0.7274,-0.0126,2.85,-0.5005,0.27,33.04,-0.026,0.0205,-0.2316,0.4387,-0.728,1.4865,17.48,0.0,False,True
1502,LAB,Healthcare,Diagnostics & Research,USA,703390000.0,-999,-999,-999,6.69,-999,0.45,-0.057,-0.0221,0.0,0.2641,-0.0202,4.86,-1.1721,2.87,-999,-0.72,0.0998,-0.231,0.6644,-0.9509,1.6413,2.43,0.0,False,False
1505,SCWX,Technology,Software - Infrastructure,USA,667500000.0,-999,442.29,-999,1.7,1.32,0.67,-0.599,0.0018,0.0002,0.1029,-0.005,3.16,-0.2174,0.64,0.02,-0.3004,0.23,-0.2306,0.4333,-0.7122,0.4659,7.74,87260.0,False,False
1534,GRAB,Technology,Software - Application,Singapore,11700000000.0,-999,-999,-999,5.3,1.86,1.24,-999,1.0391,0.0,0.3553,0.0128,3.88,-0.1302,3.76,0.12,-0.3871,-0.0502,-0.227,0.1434,-0.8327,0.3836,3.03,0.0,False,False
1536,FNCB,Financial,Banks - Regional,USA,137670000.0,9.43,-999,-999,1.64,1.17,-999,1.5945,0.0514,0.0,0.1167,-0.0162,1.12,0.1268,-999,1.61,0.1729,0.0845,-0.2267,0.2771,-0.7259,2.48,6.96,0.0,False,True
1543,TRIP,Consumer Cyclical,Travel Services,USA,2920000000.0,-999,13.7,-999,1.67,3.56,8.15,-999,0.1252,0.0,0.7519,0.0435,1.83,-0.0306,1.95,1.11,-0.0143,0.0919,-0.2256,0.494,-0.7863,0.5403,21.14,0.0,False,True
1544,LC,Financial,Credit Services,USA,927640000.0,17.27,25.3,-999,0.73,0.77,12.31,-999,0.0991,0.0288,0.7315,0.015,1.58,0.045,-999,0.08,0.0412,0.1701,-0.2253,0.7886,-0.9422,0.9606,8.46,623109.0,True,True
1549,CIVI,Energy,Oil & Gas E&P,USA,6100000000.0,7.22,5.5,0.48,1.93,1.01,1.02,-999,1.5424,0.0,0.8416,-0.0102,7.66,0.1354,0.47,0.63,0.241,-0.0355,-0.2243,0.1761,-0.9892,8.1752,65.1,0.0,False,True
1567,PFMT,Industrials,Specialty Business Services,USA,216030000.0,-999,-999,-999,1.96,2.76,0.23,0.1862,-0.0804,0.0,0.6722,-0.0074,4.61,-0.1111,3.48,0.15,-0.0816,-0.0144,-0.2216,0.405,-0.8006,4.2037,2.81,0.0,False,False
1578,ARMN,Basic Materials,Gold,Canada,394190000.0,18.58,-999,-999,0.93,0.66,1.53,-0.684,0.1093,0.0,0.3507,-999,9.5,0.036,2.5,0.62,0.0471,-0.0537,-0.2201,0.3923,-0.9968,3.3333,2.86,0.0,False,True
1618,CTRN,Consumer Cyclical,Apparel Retail,USA,234080000.0,-999,-999,-999,0.32,1.53,6.99,0.474,0.0209,1.1063,0.9973,-0.0966,12.15,-0.0571,0.48,1.59,-0.012,0.0675,-0.2155,0.9296,-0.754,3.091,27.41,10042378.0,True,True
1644,TOI,Healthcare,Medical Care Facilities,USA,154140000.0,-999,-999,-999,0.5,2.14,1.19,-999,0.1088,0.0008,0.1593,0.0095,0.86,-0.5988,4.34,1.63,-0.193,0.1129,-0.2128,5.3333,-0.8349,5.3333,2.09,-106143.0,False,True
1661,TAL,Consumer Defensive,Education & Training Services,China,5210000000.0,-999,136.0,-999,4.38,1.86,6.42,-999,0.0708,0.0,0.5202,-0.0671,4.12,-0.0263,3.84,0.05,-0.0825,-0.0629,-0.2102,1.0944,-0.8829,8.2051,10.65,0.0,False,True
1676,CLF,Basic Materials,Steel,USA,9130000000.0,27.14,10.54,-999,0.42,1.14,0.06,0.1526,1.1773,0.0,0.6709,0.0634,3.15,0.0448,0.71,0.43,0.0155,-0.0096,-0.2081,0.3284,-0.8509,36.6172,18.08,0.0,False,True
1684,QTRX,Healthcare,Medical Devices,USA,863280000.0,-999,-999,-999,7.4,2.44,8.66,0.2063,0.3161,0.0054,0.8816,-0.0741,2.06,-0.1061,10.27,0.12,-0.3303,-0.0633,-0.2071,1.2774,-0.7535,2.6165,22.82,475068.0,True,False
1691,UNIT,Real Estate,REIT - Specialty,USA,1300000000.0,-999,12.85,-999,0.91,-999,0.14,0.21,0.0263,0.0,0.857,-0.0045,10.94,-999,-999,-999,-0.0303,-0.0118,-0.2065,0.8503,-0.8429,0.8503,5.44,0.0,False,True
1736,FSP,Real Estate,REIT - Office,USA,258580000.0,-999,-999,-999,1.66,0.36,0.13,-999,-0.115,0.0056,0.6531,-0.0129,0.98,-0.0735,-999,0.55,-0.3503,0.0126,-0.2009,1.2387,-0.8726,1.2387,2.5,244402.0,True,True
1742,KNOP,Industrials,Marine Shipping,United Kingdom,190680000.0,-999,-999,-999,0.66,0.37,1.56,-0.0831,-0.0085,0.0,0.1779,-0.0678,1.63,-0.0362,0.44,1.59,-0.0796,-0.0311,-0.2,0.3084,-0.8126,0.3084,5.6,0.0,False,True
1747,GEG,Financial,Asset Management,USA,60160000.0,1.87,-999,0.09,5.95,0.86,3.65,-999,1.56,0.1546,0.6023,0.0145,0.54,0.5686,23.46,0.94,3.8646,-0.006,-0.1992,0.2138,-0.9997,0.4733,1.93,1116586.0,True,True
1770,AXGN,Healthcare,Medical Devices,USA,389080000.0,-999,-999,-999,2.56,3.98,0.9,-0.1728,0.1365,0.007,0.7525,0.0423,4.21,-0.2332,2.42,0.69,-0.1526,0.3104,-0.1964,1.6203,-0.841,52.7122,9.04,95131.0,False,False
1773,EGLE,Industrials,Marine Shipping,USA,535720000.0,24.14,11.1,-999,1.22,0.84,11.47,-999,0.3139,0.0,0.5177,-0.0911,4.79,0.0555,0.73,0.85,0.0893,0.0959,-0.1959,0.378,-1.0,5.0686,53.95,589.0,False,True
1774,NOV,Energy,Oil & Gas Equipment & Services,USA,7870000000.0,15.83,11.61,0.49,0.95,1.42,1.3,-999,-0.0155,0.0,0.9662,-0.0279,3.84,0.0961,1.43,0.43,0.0601,0.0244,-0.1957,0.4214,-0.7693,4.9496,19.97,0.0,False,True
1781,RWT,Real Estate,REIT - Mortgage,USA,832850000.0,-999,11.26,-999,1.11,0.8,2.19,-999,0.2685,0.0,0.7797,-0.0175,3.89,-0.0631,-999,10.59,-0.1014,-0.0096,-0.195,0.2834,-0.8882,2.2804,7.02,0.0,False,True
1797,KFS,Consumer Cyclical,Auto & Truck Dealerships,USA,241880000.0,7.53,-999,0.75,2.3,7.42,1.04,-999,0.1531,0.0018,0.4606,0.0024,8.48,0.8873,-999,1.33,0.2803,0.0822,-0.1934,0.368,-0.91,5.7857,8.55,116002.0,True,True
1808,SAR,Financial,Asset Management,USA,318400000.0,12.05,6.43,-999,2.29,0.85,3.44,-0.068,0.207,0.0,0.203,-0.0362,0.19,0.065,-999,2.26,0.164,-0.0822,-0.1922,0.0305,-0.7571,3.0318,23.32,0.0,False,True
1833,ILPT,Real Estate,REIT - Industrial,USA,265990000.0,-999,-999,-999,0.61,0.37,3.38,-999,0.2875,0.0099,0.5432,0.0134,1.27,-0.1413,-999,6.07,-0.2478,0.039,-0.1888,1.4559,-0.859,1.4559,4.04,19000.0,False,True
1840,ADES,Industrials,Pollution & Treatment Controls,USA,101860000.0,-999,-999,-999,1.08,0.58,1.58,-999,0.601,0.0208,0.1655,-0.0276,0.19,-0.118,3.31,0.18,-0.1996,0.1842,-0.1878,1.6239,-0.8947,2.07,3.07,415167.0,True,True
1868,OCN,Financial,Mortgage Finance,USA,231400000.0,-999,5.44,-999,0.23,0.52,34.61,-999,-0.041,0.0,0.5302,-0.1617,3.74,-0.1935,-999,26.83,-0.0964,0.085,-0.185,0.4246,-0.9666,6.1457,30.13,0.0,False,True
1889,INVE,Technology,Computer Hardware,USA,183040000.0,-999,-999,-999,1.57,2.44,0.9,0.3505,0.0979,0.0,0.551,-0.0115,2.53,-0.0477,1.64,0.21,-0.0412,0.0951,-0.1826,0.6737,-0.9939,4.683,7.9,0.0,False,True
1891,SURG,Technology,Software - Application,USA,97110000.0,4.82,3.57,-999,0.69,4.12,0.89,0.4839,0.7803,0.0009,0.127,0.1424,4.5,1.6969,1.57,0.23,0.1463,0.1141,-0.1825,0.7552,-0.9061,2.8693,6.81,24544.0,False,False
1893,CCO,Communication Services,Advertising Agencies,USA,845270000.0,-999,-999,-999,0.35,-999,0.65,0.3522,-0.0018,0.0,0.8413,0.0308,8.51,-999,0.84,-999,-0.098,0.1172,-0.1822,0.7677,-0.7888,3.8276,1.75,0.0,False,False
1911,AOUT,Consumer Cyclical,Leisure,USA,119310000.0,-999,18.32,-999,0.61,0.64,0.65,-999,0.0594,0.0091,0.531,0.079,2.1,-0.0558,1.62,0.13,-0.0552,0.1104,-0.1804,0.3228,-0.7482,0.3228,9.22,50026.0,False,True
1939,SMRT,Technology,Software - Application,USA,688710000.0,-999,406.96,-999,3.17,2.01,1.04,-999,0.8114,0.0022,0.559,-0.1509,9.8,-0.1453,2.3,0.0,-0.2426,0.089,-0.1772,0.5731,-0.7761,0.67,3.39,238435.0,True,False
1946,EGY,Energy,Oil & Gas E&P,USA,452190000.0,13.58,4.66,6.79,1.12,1.02,0.98,0.3558,0.5859,0.0051,0.5095,-0.0256,2.71,0.1097,1.25,0.2,0.0841,-0.0339,-0.1762,0.2251,-0.7225,33.4072,4.3,36982.0,False,True
1964,SWN,Energy,Oil & Gas E&P,USA,6990000000.0,1.37,7.81,0.07,0.85,1.07,0.02,0.0038,0.6713,0.0,0.8248,-0.0435,1.48,1.2869,0.59,0.65,0.6231,-0.0336,-0.1743,0.3895,-0.8798,15.0421,6.35,0.0,False,True
1970,MQ,Technology,Software - Infrastructure,USA,3240000000.0,-999,-999,-999,4.26,2.53,2.5,-999,0.7515,0.0014,0.574,-0.0426,2.96,-0.1488,4.72,0.01,-0.2745,-0.0199,-0.1731,0.7948,-0.8361,0.7948,6.21,1042722.0,True,False
1976,NR,Energy,Oil & Gas Equipment & Services,USA,536920000.0,23.83,19.12,-999,0.67,1.31,0.33,-999,0.0104,0.0009,0.7716,-0.0304,2.0,0.0574,1.53,0.25,0.0297,-0.0757,-0.1725,0.8559,-0.7525,69.672,6.31,49421.0,False,True
1993,CRWS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,50890000.0,11.58,-999,2.32,0.62,1.01,0.18,0.1323,0.0178,0.096,0.3566,0.0036,1.25,0.0888,1.72,0.52,0.0533,0.0249,-0.1704,0.2092,-0.7085,33.709,4.97,397586.0,True,True
2003,YPF,Energy,Oil & Gas Integrated,Argentina,6150000000.0,6.82,5.7,-999,0.34,0.55,3.75,0.2464,0.1051,0.0,0.1082,0.0423,1.15,0.0847,0.6,0.79,0.0493,0.0137,-0.169,0.7915,-0.7765,5.9511,15.64,0.0,False,True
2011,FLWS,Consumer Cyclical,Specialty Retail,USA,717150000.0,-999,23.89,-999,0.36,1.62,0.13,-999,0.1312,0.0015,0.3697,-0.0219,4.78,-0.0918,0.4,0.81,-0.0213,0.1509,-0.1685,0.8494,-0.721,12.0,11.05,342450.0,True,True
2018,TLS,Technology,Software - Infrastructure,USA,304240000.0,-999,-999,-999,2.01,1.85,1.44,-999,0.1314,0.0137,0.5908,0.0105,1.12,-0.2713,4.57,0.07,-0.305,0.0945,-0.1676,1.8562,-0.8956,1.8562,4.37,562941.0,True,True
2021,QUAD,Industrials,Specialty Business Services,USA,274000000.0,-999,13.02,-999,0.09,1.92,0.21,-0.3884,-0.0429,0.0,0.3424,-0.1163,14.65,-0.2995,0.51,4.84,-0.0138,0.0676,-0.1669,0.9925,-0.8814,1.67,5.34,0.0,False,True
2039,HFFG,Consumer Defensive,Food Distribution,USA,296200000.0,-999,-999,-999,0.26,1.02,0.26,-0.5542,0.4172,0.0092,0.1648,-0.0224,6.85,-0.0282,0.5,0.68,-0.0071,0.0821,-0.1649,0.5996,-0.8437,0.5996,5.47,662421.0,True,True
2077,CNX,Energy,Oil & Gas E&P,USA,3160000000.0,1.68,12.13,0.04,1.6,0.8,0.05,-999,0.3562,0.0354,1.0229,-0.0603,11.72,0.8026,0.28,0.59,1.2064,-0.0284,-0.1599,0.3851,-0.7998,4.2526,19.89,0.0,False,True
2084,LE,Consumer Cyclical,Apparel Retail,USA,285880000.0,-999,60.6,-999,0.19,1.15,1.23,-999,0.0224,0.0002,0.3273,-0.0798,9.23,-0.3939,0.41,1.48,-0.0843,0.1239,-0.1591,0.5201,-0.8384,1.2444,9.09,28198.0,False,True
2099,SBLK,Industrials,Marine Shipping,Greece,1980000000.0,9.75,6.17,-999,2.02,1.08,3.2,-999,0.2937,0.0,0.3141,-0.1416,1.76,0.1134,1.21,0.58,0.224,0.0366,-0.1574,0.2728,-0.9818,12.4545,21.09,0.0,False,True
2102,CCL,Consumer Cyclical,Travel Services,USA,21020000000.0,-999,12.39,-999,0.97,3.02,1.92,-999,2.2574,0.0016,0.4753,0.0932,3.22,-0.0106,0.41,4.63,-0.0034,0.0118,-0.157,0.9881,-0.7711,7.5508,16.64,5114894.0,True,True
2122,KT,Communication Services,Telecom Services,South Korea,6220000000.0,6.99,6.57,2.8,0.31,0.51,6.94,0.1857,-0.016,0.0,0.2118,-0.0542,2.23,0.0769,1.1,0.68,0.0456,-0.0344,-0.1544,0.1431,-0.842,0.8949,12.62,0.0,False,True
2129,ACTG,Industrials,Business Equipment & Supplies,USA,393570000.0,-999,14.07,-999,8.57,0.67,4.16,-999,0.5907,0.0,0.8624,-0.0381,3.02,-0.0711,22.03,0.01,-0.816,0.039,-0.1536,0.1487,-0.9166,3.1042,3.94,0.0,False,True
2131,JAKK,Consumer Cyclical,Leisure,USA,314080000.0,3.63,6.67,0.24,0.44,1.59,9.58,-999,0.1005,0.0,0.4172,-0.0154,0.76,0.5653,1.21,0.13,0.1216,-0.024,-0.1534,1.2816,-0.9007,9.3967,31.19,0.0,False,True
2143,KOPN,Technology,Electronic Components,USA,242630000.0,-999,-999,-999,5.51,6.81,0.19,0.1015,0.1855,0.0,0.2688,-0.1531,2.12,-0.5997,2.26,0.08,-0.4413,0.2182,-0.152,1.2553,-0.9575,10.1579,2.12,0.0,False,False
2169,HMY,Basic Materials,Gold,South Africa,3470000000.0,12.89,6.1,-999,1.25,1.88,0.25,-999,0.146,0.0,0.2909,0.1382,0.99,0.1468,0.75,0.17,0.097,-0.0314,-0.1489,0.9145,-0.7053,9.566,5.6,0.0,False,True
2171,SQNS,Technology,Semiconductors,France,173920000.0,-999,-999,-999,3.89,19.68,0.11,0.3184,0.1515,0.0,0.5981,0.0146,0.29,-4.1829,0.33,6.74,-0.6401,0.0057,-0.1488,0.5376,-0.9633,0.7024,2.86,0.0,False,False
